file,category,name,name_source,matched_code,matched_class,matched_phrase
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers/ruler_100mm.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers,Ruler 100mm,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers/terre_petite.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers,Base P2RF 1,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers/transfo.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers,Transformateur Legrand,fr,T,transforming object,transformateur
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers/vis.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers,vis,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers/voltmeter.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers,Voltmeter digital,en,P,presenting object,meter
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers/wiring_duct_30mm.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers,Wiring duct 30mm,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers/wiring_duct_60mm.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/99_divers,Wiring duct 60mm,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/001_abb_ls_1p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,S201,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/002_abb_ls_1p+n.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,S201NA,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/003_abb_ls_2p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,S202,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/004_abb_ls_3p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,S203,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/005_abb_ls_3p+n.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,S203NA,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/006_abb_ls_4p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,S204,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/011_abb_rcd_2p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,F202 A,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/012_abb_rcd_4p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,F204 A,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/ABB_BE_S_8_20_2_1.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,ABB Entrées 8 voies,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/ABB_JRA2_230_5_1.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,JRA/S8.230.5.1,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/ABB_JRA8_230_5_1.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,ABB JRA/S2.230.5.1,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/ABB_SA_S_12.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,ABB Sorties 12 voies,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb/ABB_SA_S_4.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/abb,ABB Sorties 4 voies,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur/f4111n-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur,F411/1N,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur/f4111nc-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur,F411/1NC,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur/f4112-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur,F411/2 - 2 relay actuator bus,en,M,driving object,actuator
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur/f4114-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur,F411/4 - 4 relay actuator bus,en,M,driving object,actuator
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur/f411u1-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/actionneur,F411U1,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/alimentation/e46adcn-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/alimentation,"E46ADCN - Alimentation modulaire BUS 230V~ 27V= 1,2A - 8 modules",fr,G,generating object,alimentation
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/alimentation/e47adcn-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/alimentation,E47ADCN,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/alimentation/e49-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/alimentation,"Alimentation modulaire MyHOME_Up 0,6A - 2 modules - 230V~ et 27V=",fr,G,generating object,alimentation
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35010-bticino-myhome-configurator_0.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/0 - Configurator 0,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35011-bticino-myhome-configurator_1.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/1 - Configurator 1,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35012-bticino-myhome-configurator_2.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/2 - Configurator 2,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35013-bticino-myhome-configurator_3.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/3 - Configurator 3,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35014-bticino-myhome-configurator_4.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/4 - Configurator 4,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35015-bticino-myhome-configurator_5.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/5 - Configurator 5,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35016-bticino-myhome-configurator_6.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/6 - Configurator 6,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35017-bticino-myhome-configurator_7.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/7 - Configurator 7,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35018-bticino-myhome-configurator_8.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/8 - Configurator 8,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/35019-bticino-myhome-configurator_9.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/9 - Configurator 9,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501aux-bticino-myhome-configurator_aux.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/AUX - Configurator AUX,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501cen-bticino-myhome-configurator_cen.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/CEN - Configurator CEN,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501gen-bticino-myhome-configurator_amb.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/AMB - Configurator AMB,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501gen-bticino-myhome-configurator_gen.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/GEN - Configurator GEN,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501gr-bticino-myhome-configurator_gr.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/GR - Configurator GR,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501off-bticino-myhome-configurator_off.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/OFF - Configurator OFF,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501oi-bticino-myhome-configurator_oi.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/OI - Configurator O/I,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501on-bticino-myhome-configurator_on.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/ON - Configurator ON,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501pul-bticino-myhome-configurator_pul.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/PUL - Configurator PUL,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501sla-bticino-myhome-configurator_sla.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/SLA - Configurator SLA,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501t-bticino-myhome-configurator_updown.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/T - Configurator ⇅,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration/3501tm-bticino-myhome-configurator_updownm.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/configuration,3501/TM - Configurator ⇅M,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/memoire/f425-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/memoire,F425 - Memory,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/mesure_energie/3523-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/mesure_energie,3523 - Toroid,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/mesure_energie/f520-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/mesure_energie,F520 - 3-input meter,en,P,presenting object,meter
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/passerelle/f422-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/passerelle,F422 - Gateway SCS-SCS,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/serveur/f454-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/serveur,F454 - Web Server A/V,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/variateur/f418-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/variateur,F418 -Dimmer for LED,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/variateur/f418u2-bticino-myhome.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/bticino/myhome/variateur,F418U2,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/cognex/in-sight/cognex_d900_front.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/cognex/in-sight,Cognex D900 front view,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/delta_dore/ddo_gp50.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/delta_dore,GP50,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/delta_dore/ddo_t1d_digit.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/delta_dore,T1D digit,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/delta_dore/ddo_tywatt.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/delta_dore,Tywatt,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/001_eaton_ls_1p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,FAZ 1P,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/002_eaton_ls_1p+n.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,FAZ 1P+N,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/003_eaton_ls_2p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,FAZ 2P,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/004_eaton_ls_3p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,FAZ 3P,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/005_eaton_ls_3p+n.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,FAZ 3P+N,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/006_eaton_ls_4p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,FAZ 4P,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/011_eaton_rcd_2p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,PXF 2P,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton/012_eaton_rcd_4p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/eaton,PXF 4P,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/finder/finder60.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/finder,General Purpose Relay,en,K,information processing object,relay
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/finder/finder80_51.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/finder,Temporizzatore 80.51,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/finder/rele_2p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/finder,Relais 2 poles,fr,K,information processing object,relais
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/604048.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,FP216/010,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/605500.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,FP425/030,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/605573.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,FP63/30mA-A,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/605814.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,FPEU225/030,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/607500.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,DOCA232/030,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/607584.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,DOCA332/030,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/607668.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,DOCA532/030,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666128.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,CTX 20 20 230A,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666131.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,CTX DN20 20 230A,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666162.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,CTX 06 11,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666165.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,CTX DN24 30 230A,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666347-666343.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST B CL,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666347-666344.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST B GN,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666347-666345.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST B OR,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666347-666346.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST B RD,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666558.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST M 100 10,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666559.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST M 100 20,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666560.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST M 100 30,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666561.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST M 100 40,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666570.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST P 16 01,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666571.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST P 16 10,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666572.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST P 16 11,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666573-666343.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST PL 16 10 CL,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666573-666344.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST PL 16 10 GN,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666573-666345.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST PL 16 10 OR,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/666573-666346.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,AST PL 16 10 RD,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/676068.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,EP453C06,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/676077.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,EP454C06,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric/692718.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/general_electric,EPCN451C02,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs/001_hager_ls_1p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs,MBN116,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs/002_hager_ls_1p+n.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs,MBN516,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs/003_hager_ls_2p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs,MBN216,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs/004_hager_ls_3p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs,MBN316,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs/005_hager_ls_4p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs,MBN416,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs/hag_NGT716.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs,NGT716,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs/hag_mfs701.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/02-disjoncteurs,MFS701,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff/011_hager_rcd_1p+n.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff,CDA 240D,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff/012_hager_rcd_4p.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff,CDA 440D,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff/013_hager_rcbo_1p+n.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff,ACA 516D,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff/hag_adc710f.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/03-disjoncteur_diff,ADC 710F,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/04-inter_diff/hag_cdc749f.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/04-inter_diff,CDC 748F,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/04-inter_diff/hag_cds743f.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/04-inter_diff,CDS 743F,fr,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/05-unsorted/021_hager_undervoltage.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/05-unsorted,MZ206 undervoltage release,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/05-unsorted/022_hager_shunt_release.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/05-unsorted,MZ203,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/05-unsorted/023_hager_auxiliary_contact.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/05-unsorted,MZ201,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/20-prise/2pt/004280-prise_modulaire_2p_t.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/20-prise/2pt,SNS216-Prise de courant modulaire 16A 2P+T connexion SanVis,fr,X,interfacing object,prise
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/20-prise/2pt/sns016_socket_type_f.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/20-prise/2pt,SNS016 - Schuko socket,en,X,interfacing object,socket
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13/gd113a-gamma_13_coffret_1_rangee.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13,GD113A - Plastic control panel Gamma+ 13 - 1 row,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13/gd213a-gamma_13_coffret_2_rangees.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13,GD213A - Plastic control panel Gamma+ 13m - 2 rows,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13/gd313-gamma_13_coffret_3_rangees.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13,GD313 - Plastic control panel Gamma 13 - 3 rows,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13/gd413-gamma_13_coffret_4_rangees.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_13,GD413 - Plastic control panel Gamma 13 - 4 rows,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18/401224-drivia_18_coffret_4_rangees.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18,GD418A - Plastic control panel Gamma 18 - 4 rows,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18/gd118a-gamma_18_coffret_1_rangee.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18,GD118A - Plastic control panel Gamma 13 - 1 row,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18/gd218a-gamma_18_coffret_2_rangees.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18,GD218A - Plastic control panel Gamma 18 - 2 rows,en,,,
98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18/gd318a-gamma_18_coffret_3_rangees.elmt,98_graphics/99_assembly_plan/01_thumbnails_mounting_plate/hager/60-tableau/gamma_18,GD318A - Plastic control panel Gamma 18 - 3 rows,en,,,
